condensor_pressure(atm),reboiler(pot)_heat_duty(Watt),reflux_ratio,input_mass_fraction_of_acetic_acid,pot_pressure(atm),daily_work(min),produced_acetic_acid_mass_fraction,reboiler(pot)_temperature(C),condensor_temperature(C),upper_product_flow_rate(kg/hr),condensor_mass_flow_outlet_rate,fraction_over_pressure,duty_over_frac_multiplyed_by_pressure,reboiler_temp_on_flowrate,condensor_temp_on_flowrate,upper_product_precent,aceticindutyoverflow,refluxin_pot_devidedby_cond_temp,daily_work_multip_duty,order,order,atmosphere_pressure(kpa)
0.6,933.3,3.2,0.99,0.698692327,118.59,0.999833,107.2727709,102.1351817,2.049848173,8.609362327,1.666388333,1555.759812,52.33205673,49.82573003,99.9833,455.2259778,7.415903588,110680.047,3.8,4,60.795
0.6,933.3,3.4,0.99,0.698692327,122.76,0.999872,107.272427,102.1343751,1.95916105,8.620308622,1.666453333,1555.699129,54.75426686,52.13168924,99.9872,476.3163995,7.514355915,114571.908,3.9,4,60.795
0.6,933.3,3.6,0.99,0.698692327,127.002,0.999885,107.2686499,102.1337217,1.873176832,8.616613427,1.666475,1555.678903,57.2656292,54.52433533,99.9885,498.187173,7.605068053,118530.9666,3.9,4,60.795
0.6,933.3,3.8,0.99,0.698692327,131.24,0.999902,107.2747799,102.1332655,1.795163578,8.616785175,1.666503333,1555.652454,59.75766287,56.89357043,99.9902,519.8459616,7.69351214,122486.292,4,4,60.795
0.6,933.3,4,0.99,0.698692327,135.482,0.999911,107.2755494,102.1328675,1.722921348,8.614606739,1.666518333,1555.638452,62.26375307,59.27889143,99.9911,541.6480198,7.775276427,126445.3506,4.1,4,60.795
0.6,933.3,4.2,0.99,0.698692327,139.726,0.999917,107.2748067,102.1325348,1.656324628,8.612888066,1.666528333,1555.629117,64.76677635,61.66214828,99.9917,563.4297289,7.851893521,130406.2758,4.1,4,60.795
0.6,933.3,4.4,0.99,0.698692327,143.967,0.99993,107.2761255,102.1322699,1.594844807,8.612161956,1.66655,1555.608893,67.26430373,64.03900209,99.993,585.1570416,7.925386973,134364.4011,4.2,4,60.795
0.6,933.3,4.6,0.99,0.698692327,148.191,0.999934,107.2775303,102.1320483,1.537615291,8.61064563,1.666556667,1555.60267,69.76877175,66.42236774,99.9934,606.9388147,7.995118872,138306.6603,4.2,4,60.795
0.6,933.3,4.8,0.99,0.698692327,152.416,0.99994,107.2770779,102.1318545,1.484402889,8.609536757,1.666566667,1555.593336,72.26951572,68.80332509,99.994,628.6999364,8.061015386,142249.8528,4.2,4,60.795
0.6,933.3,5,0.99,0.698692327,156.644,0.999944,107.2740679,102.1316818,1.434798582,8.608791494,1.666573333,1555.587113,74.76594223,71.18189484,99.9944,650.4381498,8.122998899,146195.8452,4.3,4,60.795
0.6,933.3,5.2,0.99,0.698692327,160.892,0.999949,107.2783103,102.1315549,1.388311731,8.607532732,1.666581667,1555.579335,77.27249429,73.56528982,99.9949,672.2210732,8.184685828,150160.5036,4.3,4,60.795
0.6,933.3,5.4,0.99,0.698692327,165.123,0.999952,107.2782602,102.1314331,1.344788805,8.606648349,1.666586667,1555.574668,79.7733145,75.94607628,99.9952,693.9790088,8.242406743,154109.2959,4.3,4,60.795
0.6,933.3,5.6,0.99,0.698692327,169.36,0.999955,107.2770938,102.131324,1.303904005,8.605766431,1.666591667,1555.570001,82.27376665,78.32733363,99.9955,715.7413415,8.297447948,158063.688,4.3,4,60.795
0.6,933.3,5.8,0.99,0.698692327,173.592,0.999957,107.2783681,102.1312347,1.265439506,8.604988642,1.666595,1555.566889,84.77558004,80.70811302,99.9957,737.4986031,8.351090141,162013.4136,4.4,4,60.795
0.6,933.3,6,0.99,0.698692327,177.907,0.999974,107.2787337,102.1311534,1.228030706,8.59621494,1.666623333,1555.540444,87.35834794,83.1666121,99.9974,759.9775232,8.40265128,166040.6031,4.6,5,60.795
0.6,933.3,6.2,0.99,0.698692327,182.078,0.999963,107.2783443,102.1310798,1.194924028,8.603452998,1.666605,1555.557556,89.77838072,85.47077254,99.9963,781.0249408,8.451724409,169933.3974,4.4,4,60.795
0.6,933.3,6.4,0.99,0.698692327,186.314,0.999966,107.2761003,102.1310105,1.162540957,8.602803085,1.66661,1555.552889,92.27726526,87.85153751,99.9966,802.7831293,8.49866328,173886.8562,4.5,4,60.795
0.6,933.3,6.6,0.99,0.698692327,190.55,0.999969,107.2793172,102.1309588,1.131852701,8.602080531,1.666615,1555.548222,94.78204809,90.23343645,99.9969,824.5516987,8.545842152,177840.315,4.5,5,60.795
0.6,933.3,6.8,0.99,0.698692327,194.801,0.99997,107.2791115,102.130906,1.102750452,8.601453525,1.666616667,1555.546666,97.283217,92.61470341,99.997,846.3129617,8.590286131,181807.7733,4.5,5,60.795
0.6,933.3,7,0.99,0.698692327,199.037,0.999972,107.277717,102.1308564,1.075107674,8.600861389,1.66662,1555.543555,99.7832307,94.99593288,99.9972,868.0747896,8.632817022,185761.2321,4.6,5,60.795
0.6,933.3,7.2,0.99,0.698692327,203.279,0.999974,107.2793531,102.1308163,1.048813059,8.60026708,1.666623333,1555.540444,102.2864391,97.37752167,99.9974,889.8399258,8.675213293,189720.2907,4.6,5,60.795
0.6,933.3,7.4,0.99,0.698692327,207.514,0.999975,107.2794884,102.1307775,1.02377534,8.599712856,1.666625,1555.538888,104.7881153,99.75897397,99.9975,911.6029963,8.7157476,193672.8162,4.6,5,60.795
0.6,933.3,7.6,0.99,0.698692327,211.765,0.999976,107.2789638,102.1307409,0.999906455,8.599195517,1.666626667,1555.537333,107.2890001,102.1402956,99.9976,933.364912,8.754876327,197640.2745,4.6,5,60.795
0.6,933.3,7.8,0.99,0.698692327,216,0.999978,107.2772269,102.1307058,0.977124364,8.598694402,1.66663,1555.534222,109.7887135,104.5217063,99.9978,955.1286427,8.792377345,201592.8,4.7,5,60.795
0.6,933.3,8,0.99,0.698692327,220.234,0.999979,107.2797684,102.1306795,0.955354132,8.598187191,1.666631667,1555.532666,112.2931956,106.903478,99.9979,976.8947128,8.830443595,205544.3922,4.7,5,60.795
0.6,933.3,8.2,0.99,0.698692327,224.486,0.999979,107.27951,102.1306514,0.934537197,8.59774221,1.666631667,1555.532666,114.7942643,109.2847366,99.9979,998.6551674,8.866461486,209512.7838,4.7,5,60.795
0.6,933.3,8.4,0.99,0.698692327,228.718,0.99998,107.2783354,102.1306243,0.914601922,8.59725807,1.666633333,1555.531111,117.2951126,111.6667501,99.998,1020.423543,8.901115348,213462.5094,4.7,5,60.795
0.6,933.3,8.6,0.99,0.698692327,232.968,0.99998,107.2798615,102.1306027,0.895505247,8.596850372,1.666633333,1555.531111,119.7981383,114.0480226,99.998,1042.184104,8.935975146,217429.0344,4.7,5,60.795
0.6,933.3,8.8,0.99,0.698692327,237.205,0.999978,107.2798291,102.1305806,0.877156362,8.596132352,1.66663,1555.534222,122.3041109,116.4337227,99.9978,1063.983011,8.969330614,221383.4265,4.7,5,60.795
0.6,933.3,9,0.99,0.698692327,241.438,0.999979,107.2791036,102.1305593,0.859661814,8.596618136,1.666631667,1555.532666,124.7922171,118.8031825,99.9979,1085.636684,9.001646103,225334.0854,4.7,5,60.795
0.6,933.3,9.2,0.99,0.698692327,245.713,0.999981,107.2800392,102.1305414,0.84269737,8.595513174,1.666635,1555.529555,127.3055346,121.1948025,99.9981,1107.493984,9.033746897,229323.9429,4.7,5,60.795
0.6,933.3,9.4,0.99,0.698692327,249.961,0.999983,107.2802623,102.1305239,0.82768914,8.607967056,1.666638333,1555.526444,129.6141959,123.3923691,99.9983,1127.578083,9.064858236,233288.6013,4.8,5,60.795
0.6,933.3,9.6,0.99,0.698692327,254.226,0.999985,107.2799733,102.1305068,0.810864661,8.595165409,1.666641667,1555.523333,132.3031801,125.9525932,99.9985,1150.976291,9.095079657,237269.1258,4.8,5,60.795
0.6,933.3,9.8,0.99,0.698692327,258.475,0.999986,107.2794404,102.1304907,0.797923679,8.617575728,1.666643333,1555.521777,134.4482478,127.9953126,99.9986,1169.644364,9.12452698,241234.7175,4.9,5,60.795
0.6,933.3,10,0.99,0.698692327,262.73,0.999987,107.2805256,102.1304771,0.781956622,8.60152284,1.666645,1555.520222,137.1949832,130.6088781,99.9987,1193.528952,9.153876569,245205.909,4.9,5,60.795
0.6,933.3,10.2,0.99,0.698692327,266.98,0.999988,107.2804408,102.1304632,0.767740573,8.59869442,1.666646667,1555.518666,139.7352759,133.02731,99.9988,1215.630426,9.182196628,249172.434,4.9,5,60.795
0.6,933.3,10.4,0.99,0.698692327,271.225,0.999989,107.2800456,102.1304498,0.755152265,8.608735819,1.666648333,1555.517111,142.0641248,135.2448434,99.9989,1235.896093,9.209807358,253134.2925,5,5,60.795
0.6,933.3,10.6,0.99,0.698692327,275.485,0.999991,107.2806326,102.1304381,0.741143775,8.597267794,1.666651667,1555.514,144.750096,137.8011143,99.9991,1259.258502,9.237187525,257110.1505,5,5,60.795
0.6,933.3,10.8,0.99,0.698692327,279.733,0.999992,107.2807437,102.1304266,0.728661926,8.598210724,1.666653333,1555.512444,147.2297919,140.1616071,99.9992,1280.830658,9.26384265,261074.8089,5.1,5,60.795
0.6,933.3,11,0.99,0.698692327,283.971,0.999992,107.280466,102.1304153,0.716893734,8.602724809,1.666653333,1555.512444,149.6462598,142.4624187,99.9992,1301.856174,9.289823316,265030.1343,5.1,5,60.795
0.6,933.3,11.2,0.99,0.698692327,288.223,0.999992,107.2796715,102.1304041,0.704094394,8.589951603,1.666653333,1555.512444,152.3654676,145.0521479,99.9992,1325.521893,9.315109423,268998.5259,5.1,5,60.795
0.6,933.3,11.4,0.99,0.698692327,292.467,0.999993,107.2808456,102.1303954,0.6933332,8.59733168,1.666655,1555.510889,154.7320187,147.3034832,99.9993,1346.096605,9.340598827,272959.4511,5.2,5,60.795
0.6,933.3,11.6,0.99,0.698692327,296.743,0.999997,107.2806709,102.1303858,0.681754455,8.590106129,1.666661667,1555.504667,157.3596919,149.8052343,99.9997,1368.963846,9.365156149,276950.2419,5.5,6,60.795
0.6,933.3,11.8,0.99,0.698692327,300.963,0.999995,107.2802113,102.1303765,0.671168376,8.590955218,1.666658333,1555.507778,159.8409804,152.1680402,99.9995,1390.5532,9.389120165,280888.7679,5.3,5,60.795
0.6,933.3,12,0.99,0.698692327,305.207,0.999995,107.2809145,102.1303687,0.661255481,8.59632125,1.666658333,1555.507778,162.2382236,154.4491828,99.9995,1411.399014,9.413064972,284849.6931,5.3,5,60.795
0.6,933.3,12.2,0.99,0.698692327,309.453,0.999996,107.2809273,102.1303606,0.651175377,8.595514975,1.66666,1555.506222,164.7496682,156.8400222,99.9996,1433.248707,9.43634461,288812.4849,5.4,5,60.795
0.6,933.3,12.4,0.99,0.698692327,313.693,0.999996,107.2805542,102.1303525,0.641141943,8.59130203,1.66666,1555.506222,167.3273062,159.2944491,99.9996,1455.678072,9.459069159,292769.6769,5.4,5,60.795
0.6,933.3,12.6,0.99,0.698692327,317.937,0.999996,107.2808896,102.1303455,0.632004993,8.595267911,1.66666,1555.506222,169.7469018,161.5973711,99.9996,1476.722932,9.481648022,296730.6021,5.4,5,60.795
0.6,933.3,12.8,0.99,0.698692327,322.183,0.999997,107.2809882,102.1303385,0.622703381,8.593306661,1.666661667,1555.504667,172.2826492,164.0112156,99.9997,1498.782933,9.503763395,300693.3939,5.5,6,60.795
0.6,933.3,13,0.99,0.698692327,326.422,0.999997,107.2807886,102.1303316,0.613662094,8.591269318,1.666661667,1555.504667,174.8206214,166.427636,99.9997,1520.864999,9.525394029,304649.6526,5.5,6,60.795
0.7,933.3,0.2,0.99,0.798692327,54.9485,0.993058,111.1081118,106.909448,7.279900841,8.735881009,1.418654286,1342.606086,15.26231116,14.68556376,99.3058,127.3123153,0.519723659,51283.43505,2.2,2,70.9275
0.7,933.3,0.4,0.99,0.798692327,59.1885,0.99374,111.146851,106.905027,6.221075447,8.709505626,1.419628571,1341.68466,17.86617957,17.18433219,99.374,149.0831529,3.062125058,55240.62705,2.2,2,70.9275
0.7,933.3,0.6,0.99,0.798692327,63.4255,0.994579,111.1808264,106.8934216,5.432112737,8.691380379,1.420827143,1340.552851,20.46732677,19.67805655,99.4579,170.8802128,4.042529323,59195.01915,2.3,2,70.9275
0.7,933.3,0.8,0.99,0.798692327,67.6589,0.995495,111.2106672,106.8764029,4.82139821,8.678516779,1.422135714,1339.319348,23.0660614,22.16709724,99.5495,192.7024989,4.668431924,63146.05137,2.3,2,70.9275
0.7,933.3,1,0.99,0.798692327,71.8945,0.996401,111.2519422,106.8594761,4.333794561,8.667589122,1.42343,1338.101542,25.6707928,24.65725465,99.6401,214.5789424,5.135246515,67099.13685,2.4,2,70.9275
0.7,933.3,1.2,0.99,0.798692327,76.1268,0.997266,111.2906162,106.841036,3.936067224,8.659347893,1.424665714,1336.940911,28.27457202,27.14410854,99.7266,236.4665807,5.502460281,71049.14244,2.6,3,70.9275
0.7,933.3,1.4,0.99,0.798692327,80.3562,0.997993,111.3179396,106.8231135,3.605671656,8.653611974,1.425704286,1335.967,30.87301071,29.62641185,99.7993,258.3227082,5.803024433,74996.44146,2.7,3,70.9275
0.7,933.3,1.6,0.99,0.798692327,84.5863,0.998557,111.3290812,106.8077652,3.326903153,8.649948197,1.42651,1335.212426,33.46327685,32.10426041,99.8557,280.1263533,6.052645937,78944.39379,2.8,3,70.9275
0.7,933.3,1.8,0.99,0.798692327,88.8153,0.998934,111.3619349,106.7982196,3.087599977,8.645279934,1.427048571,1334.708514,36.06747497,34.58939644,99.8934,301.9513892,6.27435847,82891.31949,3,3,70.9275
0.7,933.3,2,0.99,0.798692327,93.0469,0.999224,111.3681856,106.7900755,2.881399028,8.644197084,1.427462857,1334.321147,38.65073339,37.06188366,99.9224,323.653805,6.46136515,86840.67177,3.1,3,70.9275
0.7,933.3,2.2,0.99,0.798692327,97.2708,0.999425,111.3755835,106.7845369,2.704898353,8.655674731,1.42775,1334.052795,41.1755153,39.47820691,99.9425,344.8422937,6.630521898,90782.83764,3.2,3,70.9275
0.7,933.3,2.4,0.99,0.798692327,101.512,0.999562,111.3879173,106.7807713,2.540230188,8.636782639,1.427945714,1333.869949,43.84953686,42.03586423,99.9562,367.2467239,6.781617789,94741.1496,3.4,3,70.9275
0.7,933.3,2.6,0.99,0.798692327,105.745,0.999653,111.3933695,106.7779281,2.39841538,8.634295368,1.428075714,1333.748525,46.44456938,44.5201982,99.9653,388.9968988,6.916702485,98691.8085,3.5,3,70.9275
0.7,933.3,2.8,0.99,0.798692327,109.977,0.999718,111.3935275,106.7757722,2.271646098,8.632255173,1.428168571,1333.661807,49.03647958,47.00370021,99.9718,410.731588,7.03840866,102641.5341,3.5,4,70.9275
0.7,933.3,3,0.99,0.798692327,114.208,0.999776,111.388626,106.7741045,2.157051241,8.628204965,1.428251429,1333.584437,51.63930455,49.50003153,99.9776,432.5770862,7.14869141,106590.3264,3.6,4,70.9275
0.7,933.3,3.2,0.99,0.798692327,118.444,0.999803,111.4008219,106.7730594,2.054282657,8.627987159,1.42829,1333.548423,54.22857538,51.97583645,99.9803,454.2296732,7.256681254,110543.7852,3.7,4,70.9275
0.7,933.3,3.4,0.99,0.798692327,122.674,0.999836,111.3997512,106.7721115,1.961048062,8.628611472,1.428337143,1333.504409,56.80623202,54.44645319,99.9836,475.8409327,7.352850872,114491.6442,3.8,4,70.9275
0.7,933.3,3.6,0.99,0.798692327,126.907,0.99986,111.3958688,106.7713477,1.875006228,8.625028648,1.428371429,1333.4724,59.4109327,56.94452963,99.986,497.6886605,7.441635812,118442.3031,3.9,4,70.9275
0.7,933.3,3.8,0.99,0.798692327,131.137,0.999887,111.402555,106.7708186,1.796961283,8.625414158,1.42841,1333.436393,61.99496678,59.41742856,99.9887,519.31811,7.528920384,122390.1621,3.9,4,70.9275
0.7,933.3,4,0.99,0.798692327,135.372,0.999897,111.403282,106.7703513,1.724694882,8.623474408,1.428424286,1333.423057,64.59303796,61.9068059,99.9897,541.0834578,7.608943891,126342.6876,4,4,70.9275
0.7,933.3,4.2,0.99,0.798692327,139.606,0.999908,111.4024523,106.7699593,1.65805224,8.621871646,1.42844,1333.408388,67.18874691,64.39481022,99.9908,562.8375959,7.684055072,130294.2798,4,4,70.9275
0.7,933.3,4.4,0.99,0.798692327,143.843,0.999912,111.404205,106.7696496,1.596542214,8.621327958,1.428445714,1333.403054,69.77842742,66.87555682,99.9912,584.5243935,7.75611507,134248.6719,4.1,4,70.9275
0.7,933.3,4.6,0.99,0.798692327,148.063,0.999922,111.405569,106.7693877,1.539282142,8.619979995,1.42846,1333.389719,72.37501555,69.36310429,99.9922,606.2742997,7.824636108,138187.1979,4.1,4,70.9275
0.7,933.3,4.8,0.99,0.798692327,152.282,0.999928,111.4050787,106.7691584,1.486033242,8.618992805,1.428468571,1333.381718,74.96809327,71.84843203,99.9928,628.0026421,7.889129857,142124.7906,4.1,4,70.9275
0.7,933.3,5,0.99,0.798692327,156.503,0.999934,111.4019095,106.7689532,1.436400643,8.618403856,1.428477143,1333.373717,77.5562933,74.33090045,99.9934,649.7061993,7.949583863,146064.2499,4.2,4,70.9275
0.7,933.3,5.2,0.99,0.798692327,160.744,0.999938,111.4065401,106.7688043,1.389879411,8.617252349,1.428482857,1333.368383,80.15554387,76.81875382,99.9938,671.4554715,8.010420987,150022.3752,4.2,4,70.9275
0.7,933.3,5.4,0.99,0.798692327,164.969,0.999943,111.4064438,106.7686597,1.346324486,8.616476708,1.42849,1333.361716,82.74858329,79.30380886,99.9943,693.1811847,8.066938889,153965.5677,4.2,4,70.9275
0.7,933.3,5.6,0.99,0.798692327,169.199,0.999946,111.4051752,106.7685297,1.30540968,8.615703887,1.428494286,1333.357716,85.34115914,81.78928908,99.9946,714.9093623,8.120719224,157913.4267,4.3,4,70.9275
0.7,933.3,5.8,0.99,0.798692327,173.425,0.999949,111.4067538,106.7684245,1.266915497,8.615025377,1.428498571,1333.353715,87.9354259,84.27430619,99.9949,736.6335041,8.173459742,161857.5525,4.3,4,70.9275
0.7,933.3,6,0.99,0.798692327,177.65,0.999952,111.4071449,106.7683279,1.230617115,8.614319803,1.428502857,1333.349715,90.52949412,86.75998949,99.9952,758.3635807,8.223796242,165800.745,4.3,4,70.9275
0.7,933.3,6.2,0.99,0.798692327,181.897,0.999956,111.406566,106.7682396,1.19634413,8.613677736,1.428508571,1333.344381,93.12250815,89.24542441,99.9956,780.092376,8.271946814,169764.4701,4.4,4,70.9275
0.7,933.3,6.4,0.99,0.798692327,186.127,0.999959,111.40417,106.7681567,1.163934696,8.613116748,1.428512857,1333.340381,95.71341971,91.73036696,99.9959,801.8162344,8.317586699,173712.3291,4.4,4,70.9275
0.7,933.3,6.6,0.99,0.798692327,190.356,0.999962,111.4077084,106.7680959,1.133219718,8.612469859,1.428517143,1333.336381,98.31077472,94.21658855,99.9962,823.5512668,8.364239321,177659.2548,4.4,4,70.9275
0.7,933.3,6.8,0.99,0.798692327,194.601,0.999964,111.4074452,106.7680328,1.104092292,8.611919877,1.42852,1333.333714,100.9041056,96.70209059,99.9964,845.2793376,8.40762571,181621.1133,4.4,4,70.9275
0.7,933.3,7,0.99,0.798692327,198.836,0.999966,111.4063234,106.7679739,1.076425168,8.611401348,1.428522857,1333.331048,103.4965799,99.1875488,99.9966,867.0071038,8.449382863,185573.6388,4.5,4,70.9275
0.7,933.3,7.2,0.99,0.798692327,203.065,0.999968,111.4078468,106.7679261,1.050106498,8.61087328,1.428525714,1333.328381,106.0919508,101.6734268,99.9968,888.738558,8.490967977,189520.5645,4.5,4,70.9275
0.7,933.3,7.4,0.99,0.798692327,207.292,0.99997,111.4078698,106.7678795,1.025045882,8.610385407,1.428528571,1333.325714,108.6857397,104.1591224,99.997,910.4685142,8.530629866,193465.6236,4.5,5,70.9275
0.7,933.3,7.6,0.99,0.798692327,211.538,0.999971,111.4072902,106.7678357,1.001154901,8.609932149,1.42853,1333.324381,111.2787742,106.6446716,99.9971,932.1963398,8.568781933,197428.4154,4.5,5,70.9275
0.7,933.3,7.8,0.99,0.798692327,215.767,0.999973,111.4079103,106.7677979,0.978349672,8.609477111,1.428532857,1333.321714,113.8733047,109.1305092,99.9973,953.9276477,8.606518181,201375.3411,4.6,5,70.9275
0.7,933.3,8,0.99,0.798692327,219.994,0.999975,111.4082363,106.7677625,0.956559549,8.609035945,1.428535714,1333.319047,116.4676432,111.6164305,99.9975,975.6597674,8.642997432,205320.4002,4.6,5,70.9275
0.7,933.3,8.2,0.99,0.798692327,224.239,0.999975,111.4079145,106.7677288,0.935722837,8.608650102,1.428535714,1333.319047,119.0608052,114.1018735,99.9975,997.3857968,8.678219626,209282.2587,4.6,5,70.9275
0.7,933.3,8.4,0.99,0.798692327,228.464,0.999976,111.406621,106.7676962,0.915767499,8.608214494,1.428537143,1333.317714,121.653827,116.5882129,99.9976,1019.120684,8.712018457,213225.4512,4.6,5,70.9275
0.7,933.3,8.6,0.99,0.798692327,232.708,0.999976,111.4083896,106.7676706,0.896651728,8.607856584,1.428537143,1333.317714,124.2493447,119.0737355,99.9976,1040.847379,8.746360267,217186.3764,4.6,5,70.9275
0.7,933.3,8.8,0.99,0.798692327,236.938,0.999974,111.4082959,106.7676441,0.878281999,8.607163594,1.428534286,1333.320381,126.8479782,121.5641949,99.9974,1062.615122,8.778992698,221134.2354,4.6,5,70.9275
0.7,933.3,9,0.99,0.798692327,241.164,0.999975,111.4074647,106.7676185,0.86077867,8.6077867,1.428535714,1333.319047,129.4263771,124.0360876,99.9975,1084.223738,8.810436196,225078.3612,4.6,5,70.9275
0.7,933.3,9.2,0.99,0.798692327,245.433,0.999977,111.4086195,106.7675973,0.843793104,8.606689659,1.428538571,1333.316381,132.0331003,126.5329105,99.9977,1106.051389,8.842127602,229062.6189,4.6,5,70.9275
0.7,933.3,9.4,0.99,0.798692327,249.675,0.99998,111.4087872,106.7675763,0.82888114,8.620363851,1.428542857,1333.312381,134.4086406,128.8092721,99.998,1125.953155,8.872589811,233021.6775,4.7,5,70.9275
0.7,933.3,9.6,0.99,0.798692327,253.933,0.999982,111.4084024,106.7675557,0.811927504,8.606431538,1.428545714,1333.309714,137.2147167,131.4988779,99.9982,1149.466173,8.902118697,236995.6689,4.7,5,70.9275
0.7,933.3,9.8,0.99,0.798692327,258.175,0.999984,111.4078017,106.7675362,0.799092232,8.630196101,1.428548571,1333.307047,139.4179511,133.6110301,99.9984,1167.931598,8.930887336,240954.7275,4.8,5,70.9275
0.7,933.3,10,0.99,0.798692327,262.424,0.999985,111.409098,106.7675203,0.783067114,8.613738258,1.42855,1333.305714,142.2727323,136.3452995,99.9985,1191.833986,8.95979596,244920.3192,4.8,5,70.9275
0.7,933.3,10.2,0.99,0.798692327,266.668,0.999986,111.4089258,106.7675034,0.768674519,8.609154614,1.428551429,1333.304381,144.9364107,138.8981952,99.9986,1214.150997,8.987481832,248881.2444,4.9,5,70.9275
0.7,933.3,10.4,0.99,0.798692327,270.913,0.999988,111.4085221,106.7674873,0.756237792,8.621110826,1.428554286,1333.301714,147.3194323,141.1824277,99.9988,1234.120816,9.014487108,252843.1029,4.9,5,70.9275
0.7,933.3,10.6,0.99,0.798692327,275.16,0.999989,111.4092477,106.7674735,0.74218751,8.609375114,1.428555714,1333.300381,150.1093001,143.8551202,99.9989,1257.485098,9.041393909,256806.828,5,5,70.9275
0.7,933.3,10.8,0.99,0.798692327,279.401,0.99999,111.4092784,106.7674596,0.729575001,8.608985012,1.428557143,1333.299047,152.7043528,146.3419928,99.999,1279.225118,9.067467427,260764.9533,5,5,70.9275
0.7,933.3,11,0.99,0.798692327,283.64,0.999991,111.4089912,106.767446,0.71791374,8.614964885,1.428558571,1333.297714,155.1843696,148.7190452,99.9991,1300.005206,9.092885141,264721.212,5,5,70.9275
0.7,933.3,11.2,0.99,0.798692327,287.875,0.999991,111.4092329,106.7674338,0.705444821,8.606426815,1.428558571,1333.297714,157.927636,151.3476754,99.9991,1322.983134,9.118018155,268673.7375,5,5,70.9275
0.7,933.3,11.4,0.99,0.798692327,292.115,0.999992,111.4094204,106.7674222,0.694221736,8.608349531,1.42856,1333.296381,160.4810316,153.7944097,99.9992,1344.372388,9.142651002,272630.9295,5.1,5,70.9275
0.7,933.3,11.6,0.99,0.798692327,296.354,0.999993,111.4092686,106.7674107,0.683388651,8.610696998,1.428561429,1333.295047,163.0247569,156.232344,99.9993,1365.684762,9.166674583,276587.1882,5.2,5,70.9275
0.7,933.3,11.8,0.99,0.798692327,300.597,0.999994,111.4086449,106.7673993,0.672027147,8.601947476,1.428562857,1333.293714,165.7799769,158.8736405,99.9994,1388.774851,9.190047939,280547.1801,5.2,5,70.9275
0.7,933.3,12,0.99,0.798692327,304.835,0.999994,111.4095283,106.7673901,0.66211808,8.607535038,1.428562857,1333.293714,168.2623262,161.2512833,99.9994,1409.558852,9.213625434,284502.5055,5.2,5,70.9275
0.7,933.3,12.2,0.99,0.798692327,309.075,0.999995,111.4094909,106.7673803,0.652093787,8.607637995,1.428564286,1333.292381,170.8488764,163.7300989,99.9995,1431.228684,9.236398233,288459.6975,5.3,5,70.9275
0.7,933.3,12.4,0.99,0.798692327,313.308,0.999995,111.4090374,106.7673706,0.641977912,8.602504022,1.428564286,1333.292381,173.5402969,166.3100374,99.9995,1453.781066,9.25858344,292410.3564,5.3,5,70.9275
0.7,933.3,12.6,0.99,0.798692327,317.546,0.999996,111.4095356,106.7673623,0.632841259,8.606641128,1.428565714,1333.291047,176.046574,168.7111273,99.9996,1474.771521,9.280792831,296365.6818,5.4,5,70.9275
0.7,933.3,12.8,0.99,0.798692327,321.784,0.999996,111.4095846,106.7673539,0.62358027,8.605407724,1.428565714,1333.291047,178.6611765,171.2166966,99.9996,1496.673824,9.302427167,300321.0072,5.4,5,70.9275
0.7,933.3,13,0.99,0.798692327,326.017,0.999996,111.4093118,106.7673455,0.614474287,8.602640012,1.428565714,1333.291047,181.3083382,173.7539679,99.9996,1518.853249,9.32355789,304271.6661,5.4,5,70.9275
0.8,933.3,0.2,0.99,0.898692327,54.958,0.992998,114.8319148,111.0328703,7.277250023,8.732700028,1.2412475,1174.851309,15.77957532,15.25753133,99.2998,127.3509953,0.512216679,51292.3014,2.2,2,81.06
0.8,933.3,0.4,0.99,0.898692327,59.1921,0.993663,114.869469,111.0287225,6.220503248,8.708704547,1.24207875,1174.06505,18.46626622,17.84883281,99.3663,149.0853137,2.98926637,55243.98693,2.2,2,81.06
0.8,933.3,0.6,0.99,0.898692327,63.4233,0.994478,114.9024638,111.0176698,5.43265139,8.692242224,1.2430975,1173.102874,21.15034732,20.43526481,99.4478,170.8459186,3.946932741,59192.96589,2.3,2,81.06
0.8,933.3,0.8,0.99,0.898692327,67.6512,0.995369,114.9314438,111.0013554,4.822567607,8.680621693,1.24421125,1172.052776,23.83200261,23.01706569,99.5369,192.6313871,4.562685294,63138.86496,2.3,2,81.06
0.8,933.3,1,0.99,0.898692327,71.881,0.996254,114.9717145,110.9851881,4.335343569,8.670687138,1.2453175,1171.011609,26.51963163,25.60009059,99.6254,214.4706281,5.01782566,67086.5373,2.4,2,81.06
0.8,933.3,1.2,0.99,0.898692327,76.1078,0.99711,115.0097333,110.9672914,3.937832136,8.663230699,1.2463875,1170.006318,29.20635754,28.17979223,99.711,236.3236245,5.379563016,71031.40974,2.5,3,81.06
0.8,933.3,1.4,0.99,0.898692327,80.3313,0.997844,115.0371676,110.9494893,3.607546713,8.658112111,1.247305,1169.145678,31.88792183,30.75483096,99.7844,258.149895,5.675979312,74973.20229,2.7,3,81.06
0.8,933.3,1.6,0.99,0.898692327,84.5566,0.998411,115.049045,110.9338291,3.328828371,8.654953765,1.24801375,1168.481717,34.56142286,33.32518736,99.8411,279.9234092,5.922225146,78916.67478,2.8,3,81.06
